Filename,Original Text,Transcribed Text,WER,CER,MER,WIL,WIP
task_1_level_5_clean_001.wav,She watched the singular creature pace up and down the chapel.,he wated te tindulet eten his up and down hi catper,0.727272727,0.431372549,0.727272727,0.925619835,0.074380165
task_1_level_5_clean_002.wav,"But I hope the man who is happy enough to possess your love, or who is going to be fortunate enough to win it, will neither be so unhappy nor so unfortunate as to lose his sight.",but i hope e man who not be enough to bedect tor wile for whe s going to be fortunate enough to women will neither be sill in heppe your sowing forte me antelo tese,0.567567568,0.374100719,0.567567568,0.802316602,0.197683398
task_1_level_5_clean_003.wav,"It crushed, it overshadowed, too, it was immense.",the crap tove daded perd it he man,0.875,0.684210526,0.875,0.984375,0.015625
task_1_level_5_clean_004.wav,The check fluttered to the table between them.,i pat lotted to the sabef the ten,0.75,0.552631579,0.75,0.9375,0.0625
task_1_level_5_clean_005.wav,It is encouraging people to marry if you make so much of them.,e can curg in people fo marry it e make so much assa,0.692307692,0.387755102,0.642857143,0.852071006,0.147928994
task_1_level_5_clean_006.wav,"All the time I am painting a woman, I am seeking for her soul.",oll the time in take a woman i am teetly to e tol,0.571428571,0.425531915,0.571428571,0.802197802,0.197802198
task_1_level_5_clean_007.wav,After I had stopped she waited a little before she raised her downcast eyes.,after i had dopped and waited ta little eford he wased the downtrack or,0.642857143,0.338709677,0.642857143,0.87244898,0.12755102
task_1_level_5_clean_008.wav,But these were so loud that they could be heard by the faraway hills.,but he pel se wild wi is tould be heard by the farway pan,0.642857143,0.418181818,0.642857143,0.87244898,0.12755102
task_1_level_5_clean_009.wav,She knew me by no other and our connection has always been somewhat of a riddle to her.,ne by no other an our to mut be has always been somewhat of a ridle fo te,0.555555556,0.289855072,0.5,0.691358025,0.308641975
task_1_level_5_clean_010.wav,"I am very glad you did, and that you communicated it to me.",on boy bride we do at he ee tated is ten,1,0.733333333,1,1,0
task_1_level_5_clean_011.wav,It was that peculiarity that somehow put me on my guard.,it wold that tefu ariy tat somehow pute on my guard,0.545454545,0.222222222,0.5,0.702479339,0.297520661
task_1_level_5_clean_012.wav,The name of Elven has a charm for me.,the moment elbum an a com fo,0.777777778,0.535714286,0.777777778,0.936507937,0.063492063
task_1_level_5_clean_013.wav,"Yes, sir, I have arrived, she said.",let nor aev erwife said,0.857142857,0.56,0.857142857,0.971428571,0.028571429
task_1_level_5_clean_014.wav,I looked more curiously and less fearfully at this world of the remote future.,i looked more fearofo anless teirfoy a te wirld of te emos etes,0.714285714,0.421875,0.714285714,0.912087912,0.087912088
task_1_level_5_clean_015.wav,I believe I went to sleep there from sheer exhaustion.,and bhelue i went to ten ton and te feard gosin,0.8,0.659090909,0.727272727,0.918181818,0.081818182
task_1_level_5_clean_016.wav,"The end nearest the wall, you said?",he in nor palow san,1,0.62962963,1,1,0
task_1_level_5_clean_017.wav,But it stopped all at once.,but it sot one at one,0.5,0.380952381,0.5,0.75,0.25
task_1_level_5_clean_018.wav,"the girl said, smiling in answer, and with some surprise.",the girl fed smiling in enter and the cume u class,0.6,0.377777778,0.545454545,0.772727273,0.227272727
task_1_level_5_clean_019.wav,They climbed up the throat of the monster till they came to that immense open mouth.,a climbed up the wroad of the montor ti they claned tothot a month open mon,0.5625,0.338235294,0.5625,0.80859375,0.19140625
task_1_level_5_clean_020.wav,"But, objected the other, I disclaim the dog.",but a bocted the other i wel clain the dog,0.5,0.205882353,0.4,0.55,0.45
task_1_level_5_clean_021.wav,"The second thing he said to her was of the gown, the third of her eyes.",the tatin ton e said e hand is of the bon te sar the gye,0.75,0.5,0.75,0.933333333,0.066666667
task_1_level_5_clean_022.wav,But I daresay he had been pleased enough to show the influence he had in that quarter.,but i do i e ap in pes emont i say the infinist is ot in tat corter,0.823529412,0.550724638,0.777777778,0.947712418,0.052287582
task_1_level_5_clean_023.wav,I hope we shall have her here next week.,i hope we gol have wit he not es,0.555555556,0.451612903,0.555555556,0.802469136,0.197530864
task_1_level_5_clean_024.wav,You were looking for me out of the window?,we ere looking for me out of the window,0.222222222,0.121212121,0.222222222,0.395061728,0.604938272
task_1_level_5_clean_025.wav,"I have fought with a white thing that waved, and it took a stick and hit me on the neck.",i have thought that a white in the wa and it coulk jipt intit the on the mock,0.6,0.432835821,0.6,0.822222222,0.177777778
task_1_level_5_clean_026.wav,"What of the hunting, hunter bold?",what otut him i tebon,0.833333333,0.538461538,0.833333333,0.966666667,0.033333333
task_1_level_5_clean_027.wav,They wanted to make sure I was real.,they one o pmis sar i of rel,0.75,0.535714286,0.75,0.9375,0.0625
task_1_level_5_clean_028.wav,"I have been thinking it over carefully, and have arrived at several conclusions.",i had been thinking of over tatfy and have arrived at several people,0.307692308,0.303030303,0.307692308,0.520710059,0.479289941
task_1_level_5_clean_029.wav,Remember it is never too late to learn.,the nember thit is moter to rate e mali,1,0.516129032,0.888888889,0.986111111,0.013888889
task_1_level_5_clean_030.wav,Strange that it should be my connection with the sea which brought me here to the Villa.,lon tat i sold be my comaton isis he it otin hea for the dol,0.823529412,0.577464789,0.823529412,0.964705882,0.035294118
task_1_level_5_clean_031.wav,It is of the highest importance that there should be no gossip in Summer Street.,it is of the high importance that they sould be no doc er in soming t,0.466666667,0.307692308,0.4375,0.6625,0.3375
task_1_level_5_clean_032.wav,The old lady would go instantly to her son.,he old lady was delt intant e te son,0.666666667,0.382352941,0.666666667,0.888888889,0.111111111
task_1_level_5_clean_033.wav,"You put me in a false position, too!",you put me in a fose to it entes,0.5,0.296296296,0.444444444,0.652777778,0.347222222
task_1_level_5_clean_034.wav,What if they were to be victorious at the last?,what a fhey were to be teporet of a lave,0.6,0.432432432,0.6,0.84,0.16
task_1_level_5_clean_035.wav,"I remembered the usual termination of Platonic liaisons, and thought how disgusted I had been whenever I heard of one.",a ememberd the beter cimiasis tupon it laton an thought how e dusk about e der an lever i sard e fon,0.9,0.474226804,0.818181818,0.963636364,0.036363636
task_1_level_5_clean_036.wav,"But that risk must be faced simply, as one of the unpalatable possibilities of life.",the bat wit must en te sinte and one of the unpowerdable prossibilities of los,0.666666667,0.411764706,0.666666667,0.888888889,0.111111111
task_1_level_5_clean_037.wav,"He ran out of the house and up the road to the village, laughing and singing.",he ran out of the house and up the road to the gan rapping i in,0.25,0.283333333,0.25,0.4375,0.5625
