Filename,Original Text,Transcribed Text,WER,CER,MER,WIL,WIP
task_2_level_3_clean_001.wav,"No, retorted Maggie, I know what I said and I said what I meant.",no retorted nag i know what i say and i said what i met,0.214285714,0.166666667,0.214285714,0.382653061,0.617346939
task_2_level_3_clean_002.wav,"The fault of Euphemia is that she will not, simply will not, chop the suet sufficiently small.",the falt of you femia is that she will not simply will not shop the suets sufficiently small,0.294117647,0.093333333,0.277777778,0.447712418,0.552287582
task_2_level_3_clean_003.wav,If he had only known then the dreadful things that were to happen to him on account of his disobedience!,if he had only known them with dreadful things that were to happen to him on account of his disoledience,0.15,0.05952381,0.15,0.2775,0.7225
task_2_level_3_clean_004.wav,That place is too sweetly squalid for words.,that place is too sweetly squaled for words,0.125,0.027777778,0.125,0.234375,0.765625
task_2_level_3_clean_005.wav,"Part only of this answer, however, was admitted.",part only of this answer however was admitted,0,0,0,0,1
task_2_level_3_clean_006.wav,While you were away in the city the Fox and the Cat returned here in a great hurry.,while you were away in the city the fox and the cat returned here in a great hurry,0,0,0,0,1
task_2_level_3_clean_007.wav,That your cousin has always hoped.,that your cousin has always hoped,0,0,0,0,1
task_2_level_3_clean_008.wav,You shall hear tomorrow what she learned.,yeu shall hat to morrow what she larned,0.714285714,0.117647059,0.625,0.839285714,0.160714286
task_2_level_3_clean_009.wav,To kill a naked cub is shame.,to kill a maked cov is shame,0.285714286,0.136363636,0.285714286,0.489795918,0.510204082
task_2_level_3_clean_010.wav,had she wronged him with her fears for the future?,had she ronged him with her fears for the future,0.1,0.025,0.1,0.19,0.81
task_2_level_3_clean_011.wav,"You see how he could see, I meanwhile went on.",you see how he could see i mean while went on,0.2,0,0.181818182,0.263636364,0.736363636
task_2_level_3_clean_012.wav,His one impulse was to put his arms about her.,his one impulse was to put his arms about her,0,0,0,0,1
task_2_level_3_clean_013.wav,"The wood is full of footsteps, said the doctor, just as the heart is full of echoes.",the wood is full of footsteps said the doctor just as the hart is full of echoes,0.058823529,0.015384615,0.058823529,0.114186851,0.885813149
task_2_level_3_clean_014.wav,"She was not yet quite able to see him and his charming happy wife together, without feeling uncomfortable.",she was not yet quite able to see him in his charming happy wife together without feeling uncomfortable,0.055555556,0.022988506,0.055555556,0.108024691,0.891975309
task_2_level_3_clean_015.wav,His progress in his art was not arrested.,his progress in his art was not arrested,0,0,0,0,1
task_2_level_3_clean_016.wav,"Whichever way they looked, kind ladies smiled and shouted at them.",which ever way they looked kind ladies smiled and shouted at them,0.181818182,0,0.166666667,0.242424242,0.757575758
task_2_level_3_clean_017.wav,"Answer me quickly, pretty Snail, where have you left my Fairy?",answer me quickly pretty snail where have you left my fairy,0,0,0,0,1
task_2_level_3_clean_018.wav,But the moment had its thrill for her.,but the moment had its thrill for her,0,0,0,0,1
task_2_level_3_clean_019.wav,I watched her with the greatest anxiety composing her face into a cheerful expression.,i watched her with the greatest anxiety composing her face into a cheerful expression,0,0,0,0,1
task_2_level_3_clean_020.wav,"Even if my dress is thinner it will not show so much, being brown.",even if my dress is thinner it will not show so much being brown,0,0,0,0,1
task_2_level_3_clean_021.wav,"He leaned back in his chair, his face turned upwards.",he leaned back in his chair of his face turned upwards,0.1,0.047619048,0.090909091,0.090909091,0.909090909
task_2_level_3_clean_022.wav,"Then he smiled, saying, For whom do you wait?",then he smiled saying for whom do you wait,0,0,0,0,1
task_2_level_3_clean_023.wav,"With the plain, reasonable daylight, I could look my circumstances fairly in the face.",with the plain reasonable daylight i could look my circumstances fairly in the face,0,0,0,0,1
task_2_level_3_clean_024.wav,I am afraid I cannot convey the peculiar sensations of time travelling.,i am afraid i cannot convey the pocuior sensations of time traveling,0.166666667,0.06779661,0.166666667,0.305555556,0.694444444
task_2_level_3_clean_025.wav,I am not so sure of that now.,i am not so sure of that now,0,0,0,0,1
task_2_level_3_clean_026.wav,And sometimes I wear ties and things to match them.,in sometimes i word ties and things to match that,0.3,0.170731707,0.3,0.51,0.49
task_2_level_3_clean_027.wav,The door below opened and shut.,the door below opened an shut,0.166666667,0.04,0.166666667,0.305555556,0.694444444
task_2_level_3_clean_028.wav,"For the last time, are you coming or not?",for the last time we ou coming im on,0.444444444,0.225806452,0.444444444,0.691358025,0.308641975
task_2_level_3_clean_029.wav,"He hinted this to her, and she accepted the hint eagerly.",he hinted this to her and she accepted the hint eagerly,0,0,0,0,1
task_2_level_3_clean_030.wav,But perhaps it only seems so to you in contrast with the lady so perfect in her way.,but perhaps it only seemd so to you in contrast with the lady so perfect in her way,0.055555556,0.015151515,0.055555556,0.108024691,0.891975309
task_2_level_3_clean_031.wav,"And a feeble voice came quavering from within the house, Courtoisie.",an a feeble voice came quavering from within the house courtuiusi,0.181818182,0.071428571,0.181818182,0.330578512,0.669421488
task_2_level_3_clean_032.wav,And now I can tolerably comprehend his behaviour.,and now i can tolerably comprehend his behavior,0,0,0,0,1
task_2_level_3_clean_033.wav,There is nothing doing on the moors now.,there is nothing doing on the mors wow,0.25,0.0625,0.25,0.4375,0.5625
task_2_level_3_clean_034.wav,And I think you would like the pine woods and the moor.,and i think you would like the pine woods and the more,0.083333333,0.046511628,0.083333333,0.159722222,0.840277778
task_2_level_3_clean_035.wav,But perhaps I had better not speak of this.,but perhaps i had better not speak of this,0,0,0,0,1
task_2_level_3_clean_036.wav,"What would the jungle think if I, the Black Panther, curled myself up like Ikki the Porcupine, and howled?",what would the jungle think if i the black panther curled myself up like iky the porty pine and howld,0.210526316,0.05952381,0.2,0.326315789,0.673684211
task_2_level_3_clean_037.wav,I would have to pay her for it.,i would have to pay her for it,0,0,0,0,1
task_2_level_3_clean_038.wav,That man and that woman seemed to know something.,that man an that woman seemed to know something,0.111111111,0.025,0.111111111,0.209876543,0.790123457
task_2_level_3_clean_039.wav,It is that love and youth matter intellectually.,it is that love in youth matter intellectually,0.125,0.05,0.125,0.234375,0.765625
task_2_level_3_clean_040.wav,Then she opened the orange envelope.,benshiopened the orange embelope,0.666666667,0.166666667,0.666666667,0.833333333,0.166666667
task_2_level_3_clean_041.wav,How came you to be caught in this trap?,how came you to be caught in this trap,0,0,0,0,1
task_2_level_3_clean_042.wav,"I did not know that I had fixed a day, but as he says I did, I am going now.",i did not know that i had fixed a day but as he says i did i'm going now,0,0,0,0,1
task_2_level_3_clean_043.wav,"They alighted, and Myra trailed into the hall with a lazy grace which gave no indication of the masterly way she had handled her ponies, but rather suggested stepping from a comfortable seat in a barouche.",they alighted and mira trailed into the hall with a lazy grace which gave no indication of the master le way she had handled a ponis but rather suggested stepping from a comfortable seat in a boush,0.166666667,0.05988024,0.162162162,0.278528529,0.721471471
task_2_level_3_clean_044.wav,They looked at each other in silence.,they looked at each other in silence,0,0,0,0,1
task_2_level_3_clean_045.wav,"He had thrown her photographs into it, and then he had told her the reason.",he had thrown her photographs into it and then he had told her the reason,0,0,0,0,1
task_2_level_3_clean_046.wav,"Not only one penny, answered the Coal Man.",not only one penny answered the colman,0.25,0.03030303,0.25,0.357142857,0.642857143
task_2_level_3_clean_047.wav,She had soon fixed on the size and sort of portrait.,she had soon fixked on the size and sort e portrait,0.181818182,0.073170732,0.181818182,0.330578512,0.669421488
task_2_level_3_clean_048.wav,"My boy, as for clothes, I have only a bag in which I keep hops.",my boy as for clothes i have only a bag n which i camp pops,0.2,0.108695652,0.2,0.36,0.64
task_2_level_3_clean_049.wav,I felt convinced that he was no proper person to be a messenger to headquarters.,i felt convinced that he was no proper person to be a messenger to headquarters,0,0,0,0,1
task_2_level_3_clean_050.wav,The fair and the dark are succeeding each other like leaves blown in the wind dancing in and out.,the fair and the dark are succeedingleach other like leaves blown in the wind dancing in and out,0.105263158,0.012820513,0.105263158,0.15497076,0.84502924
task_2_level_3_clean_051.wav,But I enjoyed the meals more on the happy occasions when it was there.,but i enjoyed the meals more on the happy occasions when it was there,0,0,0,0,1
task_2_level_3_clean_052.wav,She appeared distracted by my curt Yes.,she appeared to stracted by my curt guess,0.428571429,0.15625,0.375,0.553571429,0.446428571
task_2_level_3_clean_053.wav,It was I who fell into the trap!,it was i who fell into the trap,0,0,0,0,1
task_2_level_3_clean_054.wav,Ask the Fairy to help me!,ask the fairry to help me,0.166666667,0.052631579,0.166666667,0.305555556,0.694444444
task_2_level_3_clean_055.wav,"Her bank account receives a monthly check she sends all her household bills to my secretary, Fox.",her bank account was seavs an monthly check she sends all her household bills to my secretary box,0.235294118,0.101265823,0.222222222,0.359477124,0.640522876
task_2_level_3_clean_056.wav,The thump on the door was awful as if he had not been able to stop himself in time.,he thump on the door was offul as if he had not been able to stop himself in time,0.105263158,0.046875,0.105263158,0.199445983,0.800554017
task_2_level_3_clean_057.wav,I use it to rub my chest with.,i use it to rub my chest with,0,0,0,0,1
task_2_level_3_clean_058.wav,"You, know perfectly well that nobody could fill your place!",you know perfectly well that nobody could fill your place,0,0,0,0,1
