Filename,Original Text,Transcribed Text,WER,CER,MER,WIL,WIP
task_1_level_4_clean_001.wav,"I would offer to escort you, but duty takes me, at an early hour, in quite another direction.",i would offer to ag gordy but duty hint me an an early hour and quite another direction,0.277777778,0.194444444,0.277777778,0.478395062,0.521604938
task_1_level_4_clean_002.wav,"Yet it appeared to me that we were all, at Bly, sufficiently sacrificed to make that venial.",rot er the purten hat yeu were all a flied  tisently sotified make that bal,0.764705882,0.465753425,0.764705882,0.937254902,0.062745098
task_1_level_4_clean_003.wav,"The young man was amused, and the dog also seemed to enjoy the exercise.", young man with a mov in the dog al fo heinjoyed the ecteside,0.714285714,0.49122807,0.666666667,0.862637363,0.137362637
task_1_level_4_clean_004.wav,He fairly glittered in the gloom.,he bard glittered in the groom,0.333333333,0.185185185,0.333333333,0.555555556,0.444444444
task_1_level_4_clean_005.wav,"Ah, the world is too much for us.",ah the well dis to much far,0.625,0.25,0.625,0.839285714,0.160714286
task_1_level_4_clean_006.wav,When he thanked her she started to her feet.,when he funk o e fallo to a seet,0.666666667,0.571428571,0.666666667,0.888888889,0.111111111
task_1_level_4_clean_007.wav,No doubt she had bought that lot very cheap and it did not look at all inviting.,no doubt ed but af lot very feet and i did not look at all invithing,0.411764706,0.253968254,0.411764706,0.632352941,0.367647059
task_1_level_4_clean_008.wav,"They came round the bend together, and out into the clearing.",apone round te bunt gother and out into the cion,0.545454545,0.367346939,0.545454545,0.772727273,0.227272727
task_1_level_4_clean_009.wav,I had so feared you might think it useless or foolish.,i dot yor you my think of yousfer or sreelir,0.636363636,0.604651163,0.636363636,0.854545455,0.145454545
task_1_level_4_clean_010.wav,And now let me ask you a few questions.,a now let me lise you a fow question,0.444444444,0.233333333,0.444444444,0.691358025,0.308641975
task_1_level_4_clean_011.wav,The neighbourhood of Brunswick Square is very different from almost all the rest.,the neighborhood of bondit wrad e very different from almart all the rest,0.307692308,0.208955224,0.307692308,0.520710059,0.479289941
task_1_level_4_clean_012.wav,The moonlight on the lake is worth seeing from the terrace.,a on light on the lake if word seng from the clar,0.636363636,0.333333333,0.583333333,0.810606061,0.189393939
task_1_level_4_clean_013.wav,"Yes, it was always this colour.",wo it wasd always the powor,0.666666667,0.347826087,0.666666667,0.888888889,0.111111111
task_1_level_4_clean_014.wav,"It hops about upon the ground, chirping anxiously.",e half the baltlupon the ground hooping on titly,0.875,0.463414634,0.777777778,0.944444444,0.055555556
task_1_level_4_clean_015.wav,But you will do every thing right.,but you will do udly thing like,0.285714286,0.296296296,0.285714286,0.489795918,0.510204082
task_1_level_4_clean_016.wav,"Those who knew any thing about it, must have felt the difference.",those e ye anything about it must have felt the difference,0.333333333,0.115384615,0.333333333,0.515151515,0.484848485
task_1_level_4_clean_017.wav,Then I had better speak to him and remind him who I am.,then i had but a sit to him and remind him who i wan,0.307692308,0.238095238,0.285714286,0.450549451,0.549450549
task_1_level_4_clean_018.wav,Something new for your coachman and horses to be making their way through a storm of snow.,something moved ti the coach mon and horses to be mosting myr way through a storm of snow,0.411764706,0.246575342,0.388888889,0.604575163,0.395424837
task_1_level_4_clean_019.wav,I asked him how old he was.,borth an how old you was,0.571428571,0.55,0.571428571,0.785714286,0.214285714
task_1_level_4_clean_020.wav,No sooner was it finished than it began to laugh and poke fun at him.,not u know wan it dini and it began to laugh and poke fun of him,0.466666667,0.296296296,0.4375,0.6625,0.3375
task_1_level_4_clean_021.wav,He looked like a giant lizard with legs and arms.,ye looked like a diant ligard with legs and arms,0.3,0.076923077,0.3,0.51,0.49
task_1_level_4_clean_022.wav,"Good man, will you be kind enough to give a penny to a poor boy who is yawning from hunger?",good man will you be kind enough to give upon im to a poor boy i is yorning from hunda,0.25,0.171428571,0.25,0.4375,0.5625
task_1_level_4_clean_023.wav,"He has no income, no profession, no home all those things tell against him.",he had no income no pofession no home all thosh tirs power gainst him,0.428571429,0.186440678,0.428571429,0.673469388,0.326530612
task_1_level_4_clean_024.wav,He is a most valorous captain.,e the most valoous asten,0.833333333,0.375,0.833333333,0.966666667,0.033333333
task_1_level_4_clean_025.wav,Somewhere in a window a caged bird was singing its heart out to the sky.,some were in a window an ted bird we sins hart out the skye,0.666666667,0.280701754,0.625,0.828571429,0.171428571
task_1_level_4_clean_026.wav,He will never think anything worth while.,yeu will never think unything woth wile,0.571428571,0.147058824,0.571428571,0.816326531,0.183673469
task_1_level_4_clean_027.wav,What have you been doing to it?,what have you been doing to it,0,0,0,0,1
task_1_level_4_clean_028.wav,You were most amiable to me when I first saw you.,you wel most onlyable ton me when i first saw you,0.272727273,0.184210526,0.272727273,0.47107438,0.52892562
task_1_level_4_clean_029.wav,"He saw no fault in the room, he would acknowledge none which they suggested.",he saw no fault in the room he would acknowledged none i fakygested,0.285714286,0.180327869,0.285714286,0.450549451,0.549450549
task_1_level_4_clean_030.wav,Do you fellows know who it is?,ge tellow tell ho a an,1,0.695652174,1,1,0
task_1_level_4_clean_031.wav,"I want to experiment on something large, he replied.",i wanted dar my on something lide he replied,0.444444444,0.285714286,0.444444444,0.691358025,0.308641975
task_1_level_4_clean_032.wav,These were horrors and no mistake.,e pe hore the momer fe,1,0.714285714,1,1,0
task_1_level_4_clean_033.wav,I have not the smallest doubt of the issue.,i have not the smallest doubt of the isfu,0.111111111,0.058823529,0.111111111,0.209876543,0.790123457
task_1_level_4_clean_034.wav,I really think she has been very honest.,i willing think as bin varyona,0.75,0.53125,0.75,0.916666667,0.083333333
task_1_level_4_clean_035.wav,"Ah, what a boy he was in some ways!",ah what a boy who was be somewhere,0.444444444,0.32,0.444444444,0.652777778,0.347222222
task_1_level_4_clean_036.wav,"I washed, and dined, and now I am telling you the story.",a wathed and dined now im telling you to story,0.5,0.19047619,0.5,0.7,0.3
task_1_level_4_clean_037.wav,It was the old Italian and his daughters returning from the ball who were trying to get in.,et we be old the calian and hes daughter deterningd fom the ball who e tined to get in,0.611111111,0.301369863,0.578947368,0.812865497,0.187134503
task_1_level_4_clean_038.wav,In the company of this common man the world was beautiful and direct.,in the company of this common man the world was beautiful and delect,0.076923077,0.035714286,0.076923077,0.147928994,0.852071006
task_1_level_4_clean_039.wav,We shall see if you are telling the truth.,we felt fee if you are telling the frit,0.333333333,0.242424242,0.333333333,0.555555556,0.444444444
task_1_level_4_clean_040.wav,"Fifteen shillings and five shillings make one pound, you see.",i e felling en five sons make one coud ise,0.8,0.46,0.727272727,0.91,0.09
task_1_level_4_clean_041.wav,All eyes were turned on me.,all i wer came down te,0.833333333,0.523809524,0.833333333,0.972222222,0.027777778
task_1_level_4_clean_042.wav,"The river was rushing below them, almost black in the advancing night.",the river was rushing below tem almost blaughed in hevancing night,0.333333333,0.157894737,0.333333333,0.515151515,0.484848485
task_1_level_4_clean_043.wav,"Some laughed, most of them looked sorely frightened.",tome left most of them looked torly fighting,0.5,0.302325581,0.5,0.75,0.25
task_1_level_4_clean_044.wav,Have a good look at the thing.,proba good look at the fhin,0.428571429,0.260869565,0.428571429,0.619047619,0.380952381
task_1_level_4_clean_045.wav,He must have stepped back a pace to hurl himself bodily against the panels.,you must have stot sop a pase to her himself bothery than tepanel,0.642857143,0.426229508,0.642857143,0.862637363,0.137362637
task_1_level_4_clean_046.wav,He had either to work or to beg.,hwatt either to work or to bud,0.375,0.25,0.375,0.553571429,0.446428571
task_1_level_4_clean_047.wav,"I could see your face, I resumed, and it seemed to me to be very sorrowful.", the fate i wesomed an a cimtoe be very sorrowful,0.75,0.456140351,0.75,0.9,0.1
task_1_level_4_clean_048.wav,Her influence would have been enough.,ut influent would have been nough,0.5,0.193548387,0.5,0.75,0.25
task_1_level_4_clean_049.wav,"This was not in the rubric, and proved disconcerting to the clergyman.",tis wis not in the rubrick and prode distanc survan t clodean,0.666666667,0.368421053,0.666666667,0.888888889,0.111111111
task_1_level_4_clean_050.wav,I saw that I must act quickly.,a fag that i must i quickly,0.428571429,0.260869565,0.428571429,0.673469388,0.326530612
task_1_level_4_clean_051.wav,"If it rains, what shall I do with a coat of flowered paper?",bat lan what sol i do with e cod of flowered paper,0.461538462,0.266666667,0.461538462,0.685897436,0.314102564
task_1_level_4_clean_052.wav,"You do, and it becomes you, she retorted with a faint smile.",mo on ot the pom dee he weported ith the fant mile,1,0.47826087,1,1,0
task_1_level_4_clean_053.wav,But she was so unsympathetic that she must be reliable.,he was so unsynpathetic ot he must be re liable,0.7,0.2,0.636363636,0.84,0.16
task_1_level_4_clean_054.wav,I was carried away in London!,i  poined away in london,0.333333333,0.347826087,0.333333333,0.466666667,0.533333333
task_1_level_4_clean_055.wav,Then go in for other big things in America.,one going for other big things in e maa,0.555555556,0.264705882,0.5,0.691358025,0.308641975
task_1_level_4_clean_056.wav,I have no doubt it worked.,i have no doubt it work,0.166666667,0.1,0.166666667,0.305555556,0.694444444
task_1_level_4_clean_057.wav,What do you mean by all the rest?,what o you mean by aldher were,0.5,0.24,0.5,0.714285714,0.285714286
task_1_level_4_clean_058.wav,"I reasoned, save the mark, as a psychologist.",i reeven taked the mar of the satologist,0.75,0.457142857,0.75,0.9375,0.0625
task_1_level_4_clean_059.wav,When he faced the world he also masked it.,when he thinks the world he also mosted,0.333333333,0.303030303,0.333333333,0.5,0.5
task_1_level_4_clean_060.wav,You cannot know how his expression followed the turns of his story!,he pon ot know how he de cussin followed the came of his story,0.583333333,0.327272727,0.5,0.708333333,0.291666667
task_1_level_4_clean_061.wav,He felt he was on the right tack.,he felt he was on the right posk,0.125,0.12,0.125,0.234375,0.765625
task_1_level_4_clean_062.wav,"Everything is permitted you and every one makes allowance, but every one cannot be a victim to caprice.",a wein  committed you and every one mike o ou but every one hol not be a gio thing to tepleat,0.611111111,0.428571429,0.523809524,0.735449735,0.264550265
task_1_level_4_clean_063.wav,"He had his moustaches so, and his teeth were very white when he smiled at her.",o at did me tapis so and his peac were very white an i smiled at her,0.5,0.344262295,0.470588235,0.702205882,0.297794118
task_1_level_4_clean_064.wav,Did it come down from Heaven?,i me cumdown from hader,0.833333333,0.391304348,0.833333333,0.966666667,0.033333333
task_1_level_4_clean_065.wav,"There is the danger of her own self, poor girl.",went te bane or a her owy sout pour gel,0.9,0.527777778,0.9,0.99,0.01
task_1_level_4_clean_066.wav,All this she told me with a sweet seriousness seldom seen in any one but children.,all this e poled me with a feet deriosnes seldom sem in only one thut thildren,0.5,0.242424242,0.5,0.75,0.25
task_1_level_4_clean_067.wav,How did she come to slip this bit of silk and silver about your neck?,how did he come to slip i sif till concil by about your mock,0.533333333,0.314814815,0.533333333,0.766666667,0.233333333
task_1_level_4_clean_068.wav,"Here, take them, little Snail, and give them to my good Fairy.",yel pake some little small and giv them to my good fand,0.5,0.29787234,0.5,0.75,0.25
task_1_level_4_clean_069.wav,"This concert is arranged for the amusement of her house party, and for the gratification and glorification of local celebrities.",with confided the rangs tor the imusement of the house party and for the gratification an gorification of local colebritye,0.5,0.214953271,0.5,0.75,0.25
