Filename,Original Text,Transcribed Text,WER,CER,MER,WIL,WIP
task_1_level_1_clean_001.wav,I thought I should have fainted.,i thought i should have fated,0.16666666666666666,0.07692307692307693,0.16666666666666666,0.30555555555555547,0.6944444444444445
task_1_level_1_clean_002.wav,"After a while, I picked up the gun, and turning my back on the sun tramped on again.",after a while i picked up the gun and turning my back on the sun of tramped on it,0.1111111111111111,0.09375,0.10526315789473684,0.1549707602339181,0.8450292397660819
task_1_level_1_clean_003.wav,"Here is his answer, if you like to see it.",he as his answer and like to see it,0.4,0.25806451612903225,0.4,0.6000000000000001,0.39999999999999997
task_1_level_1_clean_004.wav,But in the end she did go.,but in the end she did go,0.0,0.0,0.0,0.0,1.0
task_1_level_1_clean_005.wav,"Do you remember how the Israelites were shut in, between Migdol and the sea?",do you remember how the israel ites were sut in between ligdale and hi sea,0.35714285714285715,0.09836065573770492,0.3333333333333333,0.5238095238095238,0.47619047619047616
task_1_level_1_clean_006.wav,What did you do it for?,what did you do it for,0.0,0.0,0.0,0.0,1.0
task_1_level_1_clean_007.wav,"At the same moment the ground gave way, and with a cry she fell out of the wood.",at the same moment the ground gave way and with a cry she fell out of the wood,0.0,0.0,0.0,0.0,1.0
task_1_level_1_clean_008.wav,"said Father Wolf, showing all his white teeth.",said father wolf showing all his wiht teeth,0.125,0.08108108108108109,0.125,0.234375,0.765625
task_1_level_1_clean_009.wav,"Before she finished I began to paint, and she resumed the pose, smiling and chattering like a sparrow.",before she finished i began to paint and she resumed the pose smiling and chattering of the sparrow,0.1111111111111111,0.06097560975609756,0.1111111111111111,0.2098765432098766,0.7901234567901234
task_1_level_1_clean_010.wav,Is he too so very remarkable?,is he too so very remarkable,0.0,0.0,0.0,0.0,1.0
task_1_level_1_clean_011.wav,"I have not, said the Provincial Mayor.",i have not said the dovention mare,0.2857142857142857,0.3,0.2857142857142857,0.4897959183673469,0.5102040816326531
task_1_level_1_clean_012.wav,I even composed a most beautiful letter of farewell.,even tomposed the most beautiful letter of farewell,0.3333333333333333,0.11627906976744186,0.3333333333333333,0.5,0.5
task_1_level_1_clean_013.wav,Away in front the crackling had become one prolonged crash.,a milin front e crackling had become one for longed crash,0.5,0.16326530612244897,0.45454545454545453,0.6727272727272728,0.3272727272727272
task_1_level_1_clean_014.wav,"I wore, in turning it over, my most responsible air.",i wor inturning it over my most responsible air,0.3,0.025,0.3,0.4555555555555556,0.5444444444444444
task_1_level_1_clean_015.wav,People in the shops are very polite and people in the world are like people in the shops.,people in the shaps are very polite and people in the world are like people in the shops,0.05555555555555555,0.014084507042253521,0.05555555555555555,0.10802469135802473,0.8919753086419753
task_1_level_1_clean_016.wav,"I want you to worry less, and to buy yourself some new gowns, and to begin to enjoy life!",and whant you to worry less and ti buy yourself some new gowns into begin to enjoy life,0.2631578947368421,0.10294117647058823,0.2631578947368421,0.42690058479532167,0.5730994152046783
